,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
7408,31,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,fri,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
37452,28,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,wed,227,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
36018,55,retired,married,high.school,no,no,no,cellular,may,tue,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27187,29,entrepreneur,single,basic.4y,no,no,no,cellular,nov,fri,100,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
14613,39,housemaid,single,university.degree,unknown,no,no,telephone,jul,tue,39,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34513,46,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,386,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
5016,50,blue-collar,divorced,high.school,no,no,no,telephone,may,wed,206,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
36495,29,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,252,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
27408,44,self-employed,married,professional.course,no,yes,no,telephone,nov,fri,47,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
23677,45,admin.,married,university.degree,no,yes,no,cellular,aug,thu,77,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
587,41,management,married,university.degree,unknown,no,no,telephone,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
20936,31,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,69,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
16417,31,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,wed,145,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9871,42,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29665,40,management,married,university.degree,no,yes,no,cellular,apr,mon,96,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
2106,27,admin.,single,high.school,unknown,unknown,unknown,telephone,may,mon,1495,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38919,58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,106,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11456,52,entrepreneur,married,high.school,no,yes,no,telephone,jun,fri,273,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10315,33,admin.,married,university.degree,no,no,yes,telephone,jun,mon,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
7311,35,services,married,high.school,no,no,no,telephone,may,thu,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
11676,29,admin.,single,university.degree,no,yes,no,telephone,jun,fri,10,27,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
37385,31,services,single,university.degree,no,yes,no,telephone,aug,wed,701,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
4124,29,technician,single,university.degree,no,unknown,unknown,telephone,may,mon,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
21442,31,technician,married,professional.course,no,no,no,cellular,aug,tue,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
25346,40,technician,married,basic.6y,unknown,yes,no,cellular,nov,tue,353,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
10875,47,services,married,high.school,unknown,no,no,telephone,jun,wed,311,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
23203,36,technician,married,professional.course,no,no,no,cellular,aug,tue,205,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
25548,36,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,89,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
32132,34,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,328,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
10187,54,blue-collar,divorced,unknown,unknown,yes,no,telephone,jun,thu,339,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
35112,36,management,married,university.degree,no,no,no,cellular,may,fri,268,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
883,43,technician,single,university.degree,no,yes,no,telephone,may,wed,255,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
7396,55,unknown,married,unknown,unknown,no,no,telephone,may,fri,319,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
32427,30,services,single,high.school,unknown,no,no,cellular,may,fri,422,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
24691,44,admin.,married,professional.course,no,no,no,cellular,nov,mon,200,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
22849,31,admin.,single,university.degree,no,no,no,cellular,aug,mon,65,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
8517,38,unknown,married,basic.6y,no,no,no,telephone,jun,wed,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
17944,48,technician,married,professional.course,no,no,no,telephone,jul,tue,316,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36793,33,blue-collar,divorced,unknown,no,no,no,cellular,jun,mon,84,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
40265,32,admin.,single,university.degree,no,yes,no,cellular,jul,tue,206,1,999,1,failure,-1.7,94.215,-40.3,0.893,4991.6,no
22675,30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,353,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
35756,33,admin.,married,university.degree,no,yes,yes,telephone,may,mon,895,12,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
40697,27,management,single,university.degree,no,no,no,cellular,sep,mon,303,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
20590,46,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34718,29,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,241,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
13014,47,technician,married,professional.course,unknown,yes,no,cellular,jul,tue,362,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26091,40,technician,divorced,high.school,no,yes,yes,cellular,nov,wed,243,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
14745,49,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
20913,50,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
14689,46,housemaid,single,university.degree,unknown,no,yes,cellular,jul,tue,142,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
1898,56,services,married,high.school,unknown,yes,no,telephone,may,fri,26,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
38673,58,management,married,basic.4y,no,no,no,cellular,nov,wed,88,2,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
5456,44,management,married,university.degree,no,no,yes,telephone,may,fri,93,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
8047,30,technician,married,professional.course,no,yes,yes,telephone,jun,mon,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
33006,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10825,45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,262,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
14117,33,entrepreneur,married,university.degree,no,yes,yes,cellular,jul,mon,285,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23900,39,technician,married,university.degree,unknown,no,no,cellular,aug,fri,1028,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32271,38,blue-collar,single,high.school,no,no,no,cellular,may,fri,136,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
17899,39,technician,married,university.degree,no,no,no,cellular,jul,tue,62,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
1218,51,unemployed,married,high.school,no,yes,no,telephone,may,thu,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
11781,32,services,single,high.school,no,no,no,telephone,jun,fri,13,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
14258,37,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,204,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10012,56,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,378,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
5187,32,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,314,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36205,26,student,single,high.school,no,no,no,cellular,may,thu,93,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
7376,39,admin.,married,university.degree,no,yes,no,telephone,may,fri,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
4726,33,management,married,basic.9y,no,yes,no,telephone,may,wed,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30933,30,management,single,university.degree,no,yes,no,cellular,may,tue,876,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
6791,57,retired,married,basic.9y,unknown,no,no,telephone,may,wed,506,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2117,33,technician,married,basic.9y,no,no,no,telephone,may,mon,493,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
12075,28,blue-collar,married,high.school,no,no,no,telephone,jun,fri,216,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
14519,28,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,tue,67,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24822,35,unemployed,single,basic.6y,unknown,yes,no,cellular,nov,tue,76,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
21394,40,technician,single,university.degree,no,yes,no,cellular,aug,tue,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
4987,37,management,married,university.degree,no,yes,no,telephone,may,wed,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
22333,37,technician,married,high.school,no,no,no,cellular,aug,thu,294,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34312,23,admin.,single,high.school,no,yes,no,cellular,may,thu,638,1,6,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
19036,37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
7991,40,services,divorced,high.school,no,no,no,telephone,jun,mon,158,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
10222,46,admin.,married,professional.course,no,no,no,telephone,jun,mon,424,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
19287,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,166,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
38246,33,blue-collar,married,basic.4y,no,yes,no,telephone,oct,mon,99,3,3,1,success,-3.4,92.431,-26.9,0.743,5017.5,no
33059,32,admin.,married,professional.course,no,no,no,cellular,may,mon,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
35428,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,7,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
32726,30,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,231,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26120,29,admin.,divorced,professional.course,no,no,yes,cellular,nov,wed,1435,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
16277,48,entrepreneur,single,university.degree,no,no,yes,cellular,jul,tue,137,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
22689,32,technician,single,university.degree,no,no,no,cellular,aug,fri,182,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
24327,47,management,married,basic.9y,no,no,no,telephone,nov,mon,53,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
25794,30,admin.,single,university.degree,no,yes,no,cellular,nov,wed,742,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
19851,50,services,married,basic.4y,no,no,no,cellular,aug,fri,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
17515,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,81,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
20827,45,blue-collar,married,basic.6y,no,no,yes,cellular,aug,wed,48,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39016,32,student,married,high.school,no,yes,no,telephone,dec,wed,87,5,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,no
18755,36,admin.,single,university.degree,no,no,no,cellular,jul,thu,18,40,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
3819,51,retired,married,university.degree,no,yes,yes,telephone,may,fri,243,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
27196,57,technician,married,professional.course,no,yes,no,cellular,nov,fri,42,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
18134,39,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,wed,87,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22850,51,services,married,high.school,no,yes,no,cellular,aug,mon,201,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23742,39,technician,single,professional.course,unknown,no,no,cellular,aug,thu,199,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
20480,37,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,191,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
14972,33,technician,divorced,professional.course,no,no,no,cellular,jul,thu,93,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
31255,33,technician,married,professional.course,no,no,yes,cellular,may,wed,17,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
36374,27,self-employed,single,professional.course,no,no,no,cellular,jun,tue,162,2,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
6848,42,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,456,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10960,40,admin.,married,university.degree,no,no,no,telephone,jun,wed,248,29,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
8588,28,blue-collar,single,high.school,no,yes,yes,telephone,jun,wed,148,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
26171,32,admin.,single,university.degree,no,no,no,cellular,nov,wed,1311,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
10220,32,unemployed,married,basic.9y,no,no,no,telephone,jun,mon,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
25228,32,services,divorced,high.school,no,yes,no,cellular,nov,tue,74,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
29681,47,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,238,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
13730,32,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,360,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
8542,42,admin.,married,basic.6y,no,yes,yes,telephone,jun,wed,365,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
37500,32,services,married,high.school,no,no,no,cellular,aug,thu,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
27640,52,services,divorced,basic.4y,unknown,yes,yes,cellular,nov,fri,23,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31128,31,services,married,high.school,no,no,yes,cellular,may,wed,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3803,46,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,280,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
24718,32,entrepreneur,married,university.degree,no,yes,yes,telephone,nov,mon,249,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
29312,38,admin.,single,high.school,no,yes,no,cellular,apr,fri,74,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1751,33,management,single,university.degree,no,no,no,telephone,may,fri,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
38554,58,retired,divorced,high.school,no,yes,no,cellular,oct,thu,76,4,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no
32652,38,admin.,divorced,high.school,no,yes,no,cellular,may,mon,469,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
15211,33,management,married,university.degree,no,yes,yes,cellular,jul,thu,1390,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
35876,62,technician,married,professional.course,no,yes,no,cellular,may,fri,181,2,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
15006,44,technician,single,professional.course,no,yes,no,cellular,jul,thu,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
31165,25,admin.,single,university.degree,no,yes,no,cellular,may,wed,209,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
9091,50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,144,15,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30506,43,admin.,single,university.degree,no,yes,no,telephone,may,mon,34,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
26568,31,admin.,married,university.degree,no,no,no,cellular,nov,thu,282,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
33551,31,technician,married,professional.course,no,yes,no,cellular,may,tue,239,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
18071,30,admin.,single,high.school,no,yes,no,cellular,jul,wed,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3217,45,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
26071,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,wed,154,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28284,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,120,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
1342,48,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
15622,55,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,322,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29470,26,admin.,married,high.school,no,yes,no,cellular,apr,mon,61,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
15542,51,retired,married,basic.9y,no,no,no,cellular,jul,fri,180,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
27939,43,admin.,married,university.degree,no,yes,no,cellular,mar,fri,111,3,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,no
36434,34,services,single,high.school,no,no,no,telephone,jun,tue,306,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
12570,34,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,136,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
13679,41,blue-collar,single,basic.4y,no,yes,no,cellular,jul,thu,421,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
21058,41,admin.,divorced,university.degree,unknown,no,no,cellular,aug,thu,120,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22509,48,blue-collar,married,basic.9y,no,yes,no,telephone,aug,fri,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17434,55,admin.,married,university.degree,no,no,no,cellular,jul,mon,73,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19383,42,management,married,high.school,no,no,no,cellular,aug,wed,588,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
27036,32,admin.,single,university.degree,no,no,no,cellular,nov,fri,85,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
4927,53,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,559,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
22004,30,technician,single,professional.course,no,no,yes,cellular,aug,wed,443,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
25810,30,management,married,university.degree,no,no,no,cellular,nov,wed,72,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2570,33,technician,single,high.school,no,no,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29849,42,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,89,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
23438,39,technician,married,high.school,no,yes,no,cellular,aug,wed,67,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
13238,43,admin.,married,university.degree,unknown,yes,no,cellular,jul,wed,290,13,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
11729,25,blue-collar,single,high.school,unknown,no,no,telephone,jun,fri,136,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
4391,56,retired,married,high.school,unknown,no,no,telephone,may,tue,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34851,32,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,460,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
11608,28,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,fri,17,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
17257,52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13354,52,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,728,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38830,52,technician,married,professional.course,no,yes,no,telephone,nov,fri,332,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,no
