"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"30096",64,"retired","married","university.degree","no","no","no","telephone","apr","mon",227,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1,"no"
"35059",48,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",311,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
"35219",29,"blue-collar","single","basic.9y","no","yes","no","cellular","may","fri",372,2,12,1,"success",-1.8,92.893,-46.2,1.25,5099.1,"no"
"41186",56,"retired","married","university.degree","no","yes","no","cellular","nov","fri",189,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.028,4963.6,"no"
"30522",55,"technician","married","basic.9y","unknown","no","no","cellular","may","mon",180,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
"1936",36,"admin.","married","high.school","no","yes","no","telephone","may","fri",31,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"23514",31,"admin.","single","university.degree","no","no","no","cellular","aug","thu",13,9,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"1343",43,"services","married","high.school","no","no","no","telephone","may","thu",130,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"25153",41,"blue-collar","married","professional.course","unknown","no","no","cellular","nov","tue",124,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"11267",39,"admin.","single","high.school","no","no","no","telephone","jun","thu",290,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"6650",38,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",160,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"20379",31,"unemployed","single","university.degree","no","yes","no","cellular","aug","tue",51,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"4671",28,"admin.","single","high.school","no","no","no","telephone","may","wed",27,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"7531",34,"admin.","married","university.degree","no","no","no","telephone","may","fri",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"13367",42,"unemployed","married","high.school","no","no","no","cellular","jul","wed",140,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"25878",37,"management","divorced","university.degree","no","no","no","cellular","nov","wed",295,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
"34253",30,"technician","married","basic.9y","no","yes","no","telephone","may","thu",7,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"31038",46,"technician","married","high.school","no","yes","no","cellular","may","tue",368,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"39407",27,"technician","single","professional.course","no","no","no","cellular","apr","tue",127,3,999,1,"failure",-1.8,93.749,-34.6,0.638,5008.7,"no"
"37181",63,"retired","married","basic.4y","no","no","no","cellular","aug","thu",87,4,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
"8613",31,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",357,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
"37343",27,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",168,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
"30238",55,"admin.","married","unknown","no","yes","no","cellular","apr","thu",110,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no"
"16820",47,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"10858",28,"admin.","single","university.degree","no","no","no","telephone","jun","wed",156,3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"4606",41,"technician","divorced","basic.4y","no","yes","no","telephone","may","tue",270,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"14584",35,"housemaid","married","basic.9y","no","no","no","cellular","jul","tue",280,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"32612",26,"admin.","single","university.degree","no","yes","yes","cellular","may","mon",9,7,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
"24837",42,"self-employed","divorced","university.degree","no","yes","no","cellular","nov","tue",278,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"33610",43,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",150,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
"8872",37,"technician","married","high.school","unknown","yes","no","telephone","jun","thu",218,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"11732",48,"unemployed","married","high.school","unknown","yes","no","telephone","jun","fri",157,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"24655",50,"blue-collar","married","basic.9y","no","yes","yes","cellular","nov","mon",35,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
"5880",38,"services","married","high.school","no","no","no","telephone","may","mon",219,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"28167",57,"blue-collar","married","high.school","no","yes","yes","cellular","apr","mon",2316,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"no"
"35302",34,"admin.","married","high.school","no","yes","no","cellular","may","fri",340,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
"23657",39,"technician","married","university.degree","unknown","yes","no","cellular","aug","thu",76,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"4554",24,"admin.","single","high.school","no","no","no","telephone","may","tue",172,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"4233",31,"unemployed","single","professional.course","no","no","no","telephone","may","tue",20,12,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"24434",46,"admin.","married","high.school","no","no","no","cellular","nov","mon",504,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
"15589",31,"blue-collar","divorced","unknown","no","yes","no","cellular","jul","fri",596,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"34479",30,"admin.","single","university.degree","no","yes","no","cellular","may","thu",287,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"10227",39,"admin.","married","university.degree","no","no","no","telephone","jun","mon",69,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
"12663",38,"blue-collar","married","unknown","unknown","no","no","cellular","jul","mon",340,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"32637",49,"admin.","divorced","high.school","no","no","no","cellular","may","mon",128,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
"18922",46,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",122,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
"8930",42,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","thu",168,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"15526",41,"self-employed","married","basic.9y","unknown","yes","no","cellular","jul","fri",909,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"30686",34,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",332,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"11575",44,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","fri",263,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"22013",43,"admin.","divorced","university.degree","no","no","yes","cellular","aug","wed",380,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"13365",60,"unknown","married","basic.4y","unknown","yes","no","cellular","jul","wed",659,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"16701",44,"blue-collar","divorced","basic.9y","no","no","no","telephone","jul","wed",161,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"1856",37,"entrepreneur","single","university.degree","no","no","no","telephone","may","fri",129,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"10989",44,"entrepreneur","married","professional.course","no","no","yes","telephone","jun","wed",307,14,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"3823",46,"technician","married","basic.9y","no","yes","no","telephone","may","fri",1135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"15884",33,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",366,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"22154",30,"admin.","single","university.degree","no","no","no","cellular","aug","thu",180,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"26190",39,"services","married","professional.course","no","no","no","cellular","nov","thu",161,7,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"22135",52,"admin.","married","unknown","no","no","no","cellular","aug","thu",331,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"15686",29,"blue-collar","married","basic.4y","no","yes","yes","cellular","jul","mon",93,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"26786",33,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",240,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"1239",36,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","thu",12,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"32326",37,"self-employed","single","basic.9y","no","yes","no","cellular","may","fri",82,2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"22742",41,"admin.","divorced","university.degree","no","no","no","cellular","aug","mon",115,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"22157",31,"admin.","single","university.degree","no","no","no","cellular","aug","thu",40,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"20771",51,"management","married","high.school","unknown","no","no","cellular","aug","wed",158,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"5365",37,"admin.","single","high.school","no","no","no","telephone","may","fri",147,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"10285",32,"blue-collar","married","basic.9y","no","yes","yes","telephone","jun","mon",452,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
"5022",40,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",154,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"33026",44,"blue-collar","married","high.school","no","unknown","unknown","cellular","may","mon",279,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"36065",42,"services","married","high.school","no","yes","no","cellular","may","tue",132,6,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"7866",38,"technician","single","professional.course","unknown","yes","no","telephone","jun","mon",127,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"5690",44,"unemployed","married","basic.6y","no","yes","yes","telephone","may","mon",536,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"23543",41,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",12,10,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"35036",32,"admin.","single","university.degree","no","yes","no","cellular","may","fri",18,8,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
"27364",37,"technician","divorced","high.school","no","yes","no","cellular","nov","fri",47,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"35789",27,"unemployed","married","high.school","no","yes","no","cellular","may","mon",11,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
"25896",46,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","wed",187,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
"7880",29,"technician","single","unknown","no","no","no","telephone","jun","mon",193,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"33760",24,"student","single","high.school","no","yes","yes","cellular","may","wed",66,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"5695",35,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",280,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"31261",37,"blue-collar","married","basic.9y","no","unknown","unknown","cellular","may","wed",136,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"19357",45,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","wed",163,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
"33857",28,"blue-collar","single","basic.9y","no","no","no","cellular","may","wed",155,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"29317",37,"blue-collar","divorced","basic.4y","no","no","no","cellular","apr","fri",2053,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"21415",36,"technician","single","high.school","no","no","no","cellular","aug","tue",78,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"5272",31,"entrepreneur","married","basic.6y","no","yes","no","telephone","may","fri",108,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"4986",56,"services","divorced","high.school","unknown","yes","no","telephone","may","wed",935,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"15121",23,"management","single","university.degree","no","yes","no","cellular","jul","thu",134,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"27109",42,"admin.","divorced","university.degree","no","yes","no","cellular","nov","fri",195,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"37169",37,"admin.","married","university.degree","no","no","no","cellular","aug","thu",89,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
"18182",58,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","wed",647,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"28944",50,"management","married","basic.6y","no","yes","no","cellular","apr","fri",704,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"21811",32,"technician","single","university.degree","no","no","no","cellular","aug","wed",132,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"31117",46,"services","divorced","basic.9y","no","unknown","unknown","cellular","may","wed",222,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"33908",23,"admin.","single","high.school","no","yes","no","cellular","may","wed",108,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"23070",46,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",165,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"36025",55,"housemaid","married","professional.course","no","yes","no","telephone","may","tue",137,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"11708",35,"admin.","married","high.school","no","no","yes","telephone","jun","fri",78,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"11847",39,"technician","single","high.school","no","yes","no","telephone","jun","fri",274,9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"8188",33,"admin.","married","high.school","no","yes","no","telephone","jun","tue",361,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
"10391",34,"technician","married","professional.course","no","yes","yes","telephone","jun","mon",191,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
"3555",38,"admin.","single","basic.9y","no","no","no","telephone","may","fri",387,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"33191",43,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",23,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
"12609",32,"technician","married","professional.course","no","no","no","cellular","jul","mon",167,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"9159",58,"technician","divorced","basic.9y","no","no","no","telephone","jun","fri",80,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"31979",35,"technician","single","professional.course","no","no","yes","cellular","may","thu",181,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
"25212",53,"self-employed","married","basic.4y","no","yes","yes","cellular","nov","tue",464,2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
"29608",52,"services","married","basic.6y","no","no","yes","cellular","apr","mon",44,2,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"26987",32,"services","married","basic.9y","no","no","no","cellular","nov","thu",476,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"7780",59,"retired","married","unknown","no","no","yes","telephone","jun","mon",88,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"30832",45,"blue-collar","single","basic.9y","unknown","yes","no","cellular","may","tue",623,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"20460",38,"technician","married","high.school","no","no","no","cellular","aug","tue",197,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"39396",56,"admin.","single","university.degree","no","no","yes","cellular","apr","thu",158,1,999,1,"failure",-1.8,93.749,-34.6,0.635,5008.7,"no"
"15047",43,"blue-collar","single","basic.6y","no","yes","no","cellular","jul","thu",391,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"32412",34,"admin.","married","university.degree","no","yes","no","cellular","may","fri",198,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
"26626",31,"unemployed","single","professional.course","no","no","no","cellular","nov","thu",250,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
"22253",29,"admin.","divorced","high.school","no","yes","no","cellular","aug","thu",119,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
